sensor_index,monitor,network,lat,lng,date,prov_terr,pm25_recent_r,pm25_recent,pm25_1hr_r,pm25_1hr,pm25_3hr_r,pm25_3hr,pm25_24hr_r,pm25_24hr,temperature,rh,pressure,val_24hr_r,val_1hr_r,val_r,val_24hr,val_1hr,val,icon_url_24hr_r,icon_url_1hr_r,icon_url_r,icon_url_24hr,icon_url_1hr,icon_url
250165,ACA_Antler Lake/Uncas Hall,PA,53.50329,-112.971115,2025-10-17 21:00:00,Alberta,0.3,0.3,0.3,0.3,0.6,0.5,2,1.7,12,32,917.1,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
250341,Familles pour l'air pur - MTL  www.famillesairpur.org,PA,45.488117,-73.57675,2025-10-17 21:00:00,Quebec,1.2,1.1,1.2,1.1,0.8,0.8,2.6,2.4,18,29,1013.7,3,1,1,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
250349,Little Butterfly,PA,42.384785,-82.990425,2025-10-17 21:00:00,Canada_Buffer,1.2,1.1,1.9,1.7,1.6,1.5,15.7,10.4,21.9,34.7,991.6,16,2,1,10,2,1,icons/icon_21_16.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_10.png,icons/icon_21_2.png,icons/icon_21_1.png
250555,Cloudy Mountain,PA,48.96917,-122.15743,2025-10-17 21:00:00,Canada_Buffer,4.5,3.8,5,4.2,5.2,4.3,5.8,4.6,19,41.5,1000.1,6,5,4,5,4,4,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png
250663,Silver Hills,PA,43.76243,-79.36386,2025-10-17 21:00:00,Ontario,5.6,3.9,6.2,4.6,6.3,4.7,3.5,2.7,15.1,65,999.7,4,6,6,3,5,4,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_4.png
250813,Carroll Lasalle,PA,45.41855,-73.61341,2025-10-17 21:00:00,Quebec,0.9,0.8,1.1,0.9,0.6,0.6,3.1,2.6,16.5,33,1012.9,3,1,1,3,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
250825,House alongside JFK road,PA,45.365288,-73.650635,2025-10-17 21:00:00,Quebec,1.2,1.1,1.1,1,0.9,0.8,4.9,3.6,15.9,31,1010.6,5,1,1,4,1,1,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png
250845,Berg &amp; Grand River- 5c8d,PA,42.42045,-83.26654,2025-10-17 21:00:00,Canada_Buffer,0.5,0.4,0.6,0.5,0.6,0.5,7.3,5.7,21.7,35,991.1,7,1,0,6,0,0,icons/icon_21_7.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_6.png,icons/icon_21_0.png,icons/icon_21_0.png
251071,Gnome Home,PA,48.985237,-122.74285,2025-10-17 21:00:00,Canada_Buffer,3.4,2.7,3.9,3,4.8,3.7,7.4,5,17.2,51.7,1018.3,7,4,3,5,3,3,icons/icon_21_7.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png
251252,Hamlet of Fort Liard,PA,60.23922,-123.47528,2025-10-17 21:00:00,Northwest Territories,0,0,0.2,0.1,0.2,0.2,12.8,9.6,13.3,33,973.7,13,0,0,10,0,0,icons/icon_21_13.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_10.png,icons/icon_21_0.png,icons/icon_21_0.png
251270,AQSU ACC Brandon,PA,49.83917,-99.92069,2025-10-17 21:00:00,Manitoba,0.2,0.1,0.1,0.1,0.2,0.1,2.6,1.7,12.5,70.8,949.4,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
251325,HV_Havre,PA,48.540363,-109.684425,2025-10-17 21:00:00,Canada_Buffer,2.1,1.9,2.1,1.9,1.8,1.6,2.5,2.1,16.1,28.3,915.4,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
251727,Town Garage,PA,46.260345,-83.548546,2025-10-17 21:00:00,Ontario,5.2,3.6,5.8,4.2,6.6,4.7,2,1.4,16.1,64,987.6,2,6,5,1,4,4,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_4.png
252429,AQSU Community Government of Gameti,PA,64.1129,-117.3525,2025-10-17 21:00:00,Northwest Territories,2.6,1.7,1.2,0.8,0.8,0.5,0.9,0.6,2.8,71,972.2,1,1,3,1,1,2,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png
252479,Service Building,PA,41.293697,-82.2237,2025-10-17 21:00:00,Canada_Buffer,1.5,1.4,1,0.9,0.9,0.8,2.7,1.9,22.1,27,987.1,3,1,2,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
252811,AQSU-Yellow Quill,PA,52.306683,-103.62862,2025-10-17 21:00:00,Saskatchewan,15.8,12.6,16.6,13.1,17.3,13.2,15.5,10.8,13.1,51,933.9,16,17,16,11,13,13,icons/icon_21_16.png,icons/icon_21_17.png,icons/icon_21_16.png,icons/icon_21_11.png,icons/icon_21_13.png,icons/icon_21_13.png
253311,Clean Air Ambassador @ Loup Loup Ski Bowl,PA,48.3942,-119.90794,2025-10-17 21:00:00,Canada_Buffer,4.5,4.1,4.5,4.1,3.3,3,9.1,8,19.3,17,873.2,9,4,4,8,4,4,icons/icon_21_9.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_4.png
254046,Southwood Dr,PA,43.40926,-80.46871,2025-10-17 21:00:00,Ontario,4.4,3.7,4.9,4.1,8,6.6,5.6,4.6,16.7,45,976,6,5,4,5,4,4,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png
255149,Lyman Hill,PA,48.53984,-122.07692,2025-10-17 21:00:00,Canada_Buffer,5.3,3.9,6.2,4.6,6.4,4.8,5.7,4.2,16.1,60,1003.5,6,6,5,4,5,4,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png
255653,JRABS-MDEP,PA,44.99778,-68.70549,2025-10-17 21:00:00,Canada_Buffer,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15,46.2,1007.3,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
255825,Montague,PA,46.164413,-62.644306,2025-10-17 21:00:00,Prince Edward Island,0.3,0.2,0.4,0.3,0.5,0.3,3.4,2.2,14.4,67.3,1008.8,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
255827,AH2_inside,PA,45.4932,-73.81719,2025-10-17 21:00:00,Quebec,1.1,1,0.9,0.8,0.5,0.4,0.4,0.4,23.9,32,1012.3,0,1,1,0,1,1,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png
255829,CleanAir NC Ali,PA,45.491196,-73.57637,2025-10-17 21:00:00,Quebec,2.4,2.2,2.2,2,1.9,1.7,3.5,3.1,20.7,21,1006.2,4,2,2,3,2,2,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png
255831,97th &amp; birch,PA,61.132378,-149.77835,2025-10-17 21:00:00,Canada_Buffer,0.2,0.1,0.4,0.3,0.5,0.3,3.5,2.4,10.6,63.3,985,4,0,0,2,0,0,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
255839,Az,PA,45.492302,-73.55998,2025-10-17 21:00:00,Quebec,1.1,1,0.9,0.8,1,0.9,1.1,1,17.2,28,1014,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
257157,DEQ116,PA,48.633022,-112.330315,2025-10-17 21:00:00,Canada_Buffer,1.6,1.4,1.6,1.4,1.7,1.5,4,3.4,14.4,31.8,874.3,4,2,2,3,1,1,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
257703,Laconia Brickyard,PA,43.61492,-71.47102,2025-10-17 21:00:00,Canada_Buffer,1.1,1,1.6,1.4,2.4,2.2,1.1,0.9,18.3,32,981.2,1,2,1,1,1,1,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
257871,AH2_outside,PA,45.4932,-73.81719,2025-10-17 21:00:00,Quebec,1.5,1.4,1.3,1.2,0.8,0.8,1.3,1.1,15.6,29.2,1012.4,1,1,2,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
258237,Seasons,PA,49.26203,-122.8863,2025-10-17 21:00:00,British Columbia,3.4,2.8,4.2,3.4,4.3,3.5,6.7,5.8,14.8,49,1005.1,7,4,3,6,3,3,icons/icon_21_7.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_3.png
258395,SE SHEFFIELD TWNSHP,PA,41.791096,-80.624344,2025-10-17 21:00:00,Canada_Buffer,1,0.9,0.8,0.7,0.9,0.8,3.5,2.9,24.4,27.8,981.8,4,1,1,3,1,1,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
259069,Rumford Elementary School DEP #2,PA,44.552883,-70.552246,2025-10-17 21:00:00,Canada_Buffer,1.5,1.2,1.6,1.3,1.7,1.4,1.7,1.4,,,,2,2,2,1,1,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
259071,Mexico Fire ME DEP,PA,44.55642,-70.5417,2025-10-17 21:00:00,Canada_Buffer,1.4,1.2,1.3,1.2,1.3,1.2,1.9,1.5,17.5,35.2,997.3,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
259343,Island View,PA,48.7791,-122.561615,2025-10-17 21:00:00,Canada_Buffer,2.5,2.3,3.1,2.7,4.3,3.6,5.8,3.9,26.1,31.2,1018,6,3,2,4,3,2,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png
259867,Pittsfield Squirrel Preserve,PA,42.21518,-83.72617,2025-10-17 21:00:00,Canada_Buffer,1.2,1.1,1.6,1.5,1.6,1.5,2.5,2,25,26.7,982.9,2,2,1,2,2,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png
260077,Hills Fire/Community Hall,PA,50.108387,-117.49192,2025-10-17 21:00:00,British Columbia,1.2,1,0.9,0.7,1.5,1,4,2.9,12.8,51.3,935.4,4,1,1,3,1,1,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
260975,Town of Fort Macleod Outdoor Pool,PA,49.72361,-113.407684,2025-10-17 21:00:00,Alberta,0,0,0.6,0.4,1.7,1.4,6.5,5.8,7.8,63.5,899.7,6,1,0,6,0,0,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_6.png,icons/icon_21_0.png,icons/icon_21_0.png
261065,Moonlight Drive,PA,44.58237,-71.93752,2025-10-17 21:00:00,Canada_Buffer,0.7,0.6,0.8,0.7,0.8,0.7,1.5,1.2,17.4,34,974.7,2,1,1,1,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
261415,BCC Prince George,PA,53.91115,-122.764175,2025-10-17 21:00:00,British Columbia,0.2,0.2,0.2,0.2,0.2,0.2,2.3,1.9,11.7,35.3,944.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
261423,BCC Surrey,PA,49.17669,-122.84124,2025-10-17 21:00:00,British Columbia,2.3,2,2.7,2.4,3.6,3.1,8.7,6.2,18.9,37.5,1010,9,3,2,6,2,2,icons/icon_21_9.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_2.png
261799,Tanana,PA,65.1718,-152.08937,2025-10-17 21:00:00,Canada_Buffer,4.3,3,1.1,0.8,0.8,0.5,0.7,0.5,4.1,65,995.7,1,1,4,0,1,3,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_3.png
262291,Cedar Street,PA,51.290382,-116.947624,2025-10-17 21:00:00,British Columbia,2.2,2,2.2,2,2.1,1.9,5.4,4.2,19.3,26,913.8,5,2,2,4,2,2,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png
262339,AQSU-62F8,PA,48.9522,-57.922,2025-10-17 21:00:00,Newfoundland and Labrador,0.3,0.2,0.4,0.3,0.4,0.3,0.5,0.3,12.8,59.2,998.5,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
262349,DryCast Sensor,PA,49.943394,-119.3887,2025-10-17 21:00:00,British Columbia,21,18.3,18.5,16.1,16.1,13.9,17.2,15.5,17.8,37.7,966.8,17,18,21,16,16,18,icons/icon_21_17.png,icons/icon_21_18.png,icons/icon_21_21.png,icons/icon_21_16.png,icons/icon_21_16.png,icons/icon_21_18.png
262591,Office Sensor,PA,49.94407,-119.38903,2025-10-17 21:00:00,British Columbia,31.3,28.4,31.4,28.5,22.2,20.2,17,15.4,31.3,20,966.4,17,31,31,15,28,28,icons/icon_21_17.png,icons/icon_21_31.png,icons/icon_21_31.png,icons/icon_21_15.png,icons/icon_21_28.png,icons/icon_21_28.png
262595,AQSU-6332,PA,48.9269,-55.6597,2025-10-17 21:00:00,Newfoundland and Labrador,3,1.9,3.2,2,1.9,1.2,0.8,0.5,8.9,79.8,1004.4,1,3,3,0,2,2,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_2.png
262731,Little GrandRapids,PA,52.021515,-95.4564,2025-10-17 21:00:00,Manitoba,4.6,2.9,6.8,4.3,7.3,4.7,1.6,1.1,13.9,70,957.1,2,7,5,1,4,3,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_3.png
265291,Near Chinook Conservation Park,PA,64.84354,-147.88077,2025-10-17 21:00:00,Canada_Buffer,1.4,1.1,2,1.6,1.4,1.1,0.5,0.4,10.6,50,985.3,0,2,1,0,2,1,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png
265849,STA_PAF008,PA,57.11484,-135.39044,2025-10-17 21:00:00,Canada_Buffer,4.6,3,4.6,3,4.3,2.7,3.6,2.3,15,68,1007.8,4,5,5,2,3,3,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_3.png
265855,STA_PAF004,PA,57.046387,-135.28636,2025-10-17 21:00:00,Canada_Buffer,4.6,3.4,5,3.6,4.7,3.3,3.9,2.5,17.4,58.3,1008.8,4,5,5,2,4,3,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_3.png
265863,STA_PAF011,PA,57.0555,-135.31517,2025-10-17 21:00:00,Canada_Buffer,5.3,3.4,5.2,3.4,4.6,3,4,2.5,15,69.5,1007.2,4,5,5,2,3,3,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_3.png
265873,STA_PAF016,PA,57.062267,-135.33861,2025-10-17 21:00:00,Canada_Buffer,6.3,4.1,5.6,3.8,5.2,3.4,4.6,2.9,14.6,68.7,1006.6,5,6,6,3,4,4,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png
265901,STA_PAF010,PA,57.061317,-135.35085,2025-10-17 21:00:00,Canada_Buffer,4.3,3.1,3.8,2.8,3.6,2.6,4.2,2.7,16.1,62,1009.5,4,4,4,3,3,3,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
265915,STA_PAF009,PA,57.097397,-135.39424,2025-10-17 21:00:00,Canada_Buffer,5.2,3.3,4.8,3.1,5.2,3.4,4.7,3,13.3,72.7,1007.6,5,5,5,3,3,3,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
265921,STA_PAF013,PA,57.067097,-135.36533,2025-10-17 21:00:00,Canada_Buffer,7.9,5.5,6.8,4.9,6.4,4.8,6.8,4.4,14.7,64.8,1009.4,7,7,8,4,5,6,icons/icon_21_7.png,icons/icon_21_7.png,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_6.png
265941,STA_PAF007,PA,57.05923,-135.34486,2025-10-17 21:00:00,Canada_Buffer,4,2.7,4.1,2.8,4,2.7,5,3.2,15.6,67.7,1008.6,5,4,4,3,3,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
266307,DEC - Floyd Dryden 1,PA,58.3876,-134.5671,2025-10-17 21:00:00,Canada_Buffer,4.8,3.1,1.2,0.8,1.1,0.7,0.4,0.2,12.6,79.2,1006.7,0,1,5,0,1,3,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_3.png
266317,NCore DEC-25-6,PA,64.84552,-147.72667,2025-10-17 21:00:00,Canada_Buffer,4.7,3,6.4,4.1,5.1,3.3,1.2,0.8,5.7,71.5,986.7,1,6,5,1,4,3,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_3.png
266321,NCore DEC-25-5,PA,64.845764,-147.72726,2025-10-17 21:00:00,Canada_Buffer,4.8,3.1,6.2,3.9,4.9,3.1,1,0.7,6.1,71.3,987.1,1,6,5,1,4,3,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_3.png
266347,Lawton Elementary School,PA,42.253384,-83.763336,2025-10-17 21:00:00,Canada_Buffer,1.8,1.6,2.2,2,2.2,2,2,1.7,22.5,31,981,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
266367,DEC - Floyd Dryden 2,PA,58.388107,-134.56775,2025-10-17 21:00:00,Canada_Buffer,4.2,2.7,1.1,0.7,1,0.7,0.4,0.2,12.6,76.2,1006.3,0,1,4,0,1,3,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_3.png
266614,Pit 8 PRM2(new2025),PA,49.235546,-105.29647,2025-10-17 21:00:00,Saskatchewan,2.2,1.4,5.7,3.6,11.9,7.6,9.3,5.9,,86.8,505.7,9,6,2,6,4,1,icons/icon_21_9.png,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_1.png
267315,Hemp Creek Ranger Cabin,PA,51.94296,-120.06738,2025-10-17 21:00:00,British Columbia,0.7,0.5,0.8,0.6,1.2,0.9,3,2.2,12.8,55.8,930,3,1,1,2,1,0,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
267425,STA_PAF012,PA,57.057693,-135.31456,2025-10-17 21:00:00,Canada_Buffer,4.7,3.2,4.3,2.9,4.1,2.8,4,2.6,16.1,66,1006.8,4,4,5,3,3,3,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
267427,STA_PAF015,PA,57.04689,-135.30164,2025-10-17 21:00:00,Canada_Buffer,4.6,3.6,6.5,4.8,5.3,3.9,4.2,2.8,20.2,52.7,1008.9,4,6,5,3,5,4,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_4.png
267727,North Shawnigan Lake,PA,48.6591,-123.66222,2025-10-17 21:00:00,British Columbia,4.6,4,5,4.3,5.6,4.8,6.1,4.5,20,38.7,999.9,6,5,5,4,4,4,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png
267739,Twintree,PA,50.934338,-114.03835,2025-10-17 21:00:00,Alberta,0.8,0.7,1.6,1.3,1.3,1.1,3,2.5,13.3,37.5,886.6,3,2,1,2,1,1,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
267831,Elk Valley Medical Clinic,PA,49.50828,-115.06465,2025-10-17 21:00:00,British Columbia,5.2,4.2,3.4,2.7,4.8,4.1,9.1,7.9,13.3,49.7,894.4,9,3,5,8,3,4,icons/icon_21_9.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_8.png,icons/icon_21_3.png,icons/icon_21_4.png
269406,Calling lake recreational center,PA,55.23663,-113.196785,2025-10-17 21:00:00,Alberta,0.8,0.7,0.8,0.7,0.9,0.8,1.6,1.4,14.4,34,931.5,2,1,1,1,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
269420,Eagle point golf course,PA,56.02103,-113.90384,2025-10-17 21:00:00,Alberta,0.5,0.5,0.9,0.8,1.3,1.1,1.1,0.9,20.4,22,935,1,1,0,1,1,0,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png
269426,Red Earth Community Hall,PA,56.56017,-115.30642,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,0.9,0.7,21.7,17.2,940.2,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
269448,Chestnut Hills Apartments,PA,42.38102,-83.76845,2025-10-17 21:00:00,Canada_Buffer,5.3,4.7,6.2,5.4,8.8,7.5,8.6,6.3,23.9,35.7,1014.8,9,6,5,6,5,5,icons/icon_21_9.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_5.png
269488,Sandy Lake Outreach Center,PA,55.813435,-113.4158,2025-10-17 21:00:00,Alberta,1.6,1.3,1.7,1.4,1.9,1.5,1.5,1.2,9.4,47.2,934.7,2,2,2,1,1,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
269504,Meadowview Leduc,PA,53.24569,-113.5247,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.9,1.7,11.4,27.2,919.1,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
269768,Cub Creek,PA,48.576187,-120.2268,2025-10-17 21:00:00,Canada_Buffer,3.4,3.1,4,3.6,3.9,3.6,1.8,1.6,18.3,21,916.6,2,4,3,2,4,3,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_3.png
269828,Arab American National Museum,PA,42.336254,-83.17501,2025-10-17 21:00:00,Canada_Buffer,1.6,1.4,2,1.8,1.9,1.7,6.7,5.1,20,32,992.7,7,2,2,5,2,1,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_1.png
269856,DEP Mechanic Street,PA,43.638218,-70.26927,2025-10-17 21:00:00,Canada_Buffer,1.7,1.5,1.6,1.5,1.4,1.2,1.1,0.9,22.2,29,1011.3,1,2,2,1,2,2,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png
270046,FP,PA,41.453304,-81.85119,2025-10-17 21:00:00,Canada_Buffer,1.8,1.6,1.7,1.5,1.9,1.7,3.6,3,24.1,23,988.5,4,2,2,3,2,2,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png
270110,Omak East Elementary Outside Sensor,PA,48.406025,-119.51645,2025-10-17 21:00:00,Canada_Buffer,2.3,2.1,4.4,4,7.5,6.6,20.5,15.9,19.4,24,982.1,20,4,2,16,4,2,icons/icon_21_20.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_16.png,icons/icon_21_4.png,icons/icon_21_2.png
270412,"Waterford, MI (ECW #1)",PA,42.66291,-83.379585,2025-10-17 21:00:00,Canada_Buffer,1.8,1.6,2.4,2.1,5.2,4.7,4.7,3.7,23.3,28,979.7,5,2,2,4,2,2,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png
