id,accidentDate,year,timeOfKill,nearestTown,species,sex,age,quantity,latitude,longitude,serviceArea,dataSet,sourceFile
176267,2022-07-11,2022,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.8092236,-123.0126084,19,Current,2018_2025
176268,2022-07-14,2022,UNKNOWN,Prince George B.C.,Moose,UNKNOWN,ADULT,1,53.94206939,-122.7603103,19,Current,2018_2025
176685,2022-07-16,2022,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,53.88398135,-122.2827743,19,Current,2018_2025
176683,2022-07-17,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.79543119,-122.6562802,19,Current,2018_2025
176684,2022-07-17,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.87598927,-123.3974651,19,Current,2018_2025
176682,2022-07-18,2022,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.81697213,-122.8954047,19,Current,2018_2025
177728,2022-07-22,2022,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.88324019,-122.1669548,19,Current,2018_2025
176269,2022-07-27,2022,UNKNOWN,PG,Deer,UNKNOWN,YOUNG,1,53.809448,-122.8562,19,Current,2018_2025
176681,2022-07-28,2022,UNKNOWN,pg,Moose,UNKNOWN,UNKNOWN,1,53.83120824,-123.1312423,19,Current,2018_2025
176688,2022-07-28,2022,UNKNOWN,pg,Deer,UNKNOWN,UNKNOWN,1,53.87565561,-123.3961719,19,Current,2018_2025
176680,2022-07-31,2022,UNKNOWN,prince George,Deer,UNKNOWN,ADULT,1,53.8090164,-122.9929317,19,Current,2018_2025
176678,2022-08-07,2022,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.76556528,-122.6562024,19,Current,2018_2025
176677,2022-08-08,2022,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.8201797,-123.0877974,19,Current,2018_2025
177743,2022-08-21,2022,UNKNOWN,Prince. george,Moose,UNKNOWN,YOUNG,1,53.85563979,-122.8214836,19,Current,2018_2025
176669,2022-08-25,2022,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.9101498,-121.7108722,19,Current,2018_2025
176679,2022-08-25,2022,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.9101498,-121.7108722,19,Current,2018_2025
177740,2022-09-04,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.86332508,-123.2408925,19,Current,2018_2025
177741,2022-09-04,2022,UNKNOWN,Prince George,Coyote,UNKNOWN,YOUNG,1,53.8629792,-123.2387753,19,Current,2018_2025
177738,2022-09-10,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.80820504,-123.0022638,19,Current,2018_2025
177105,2022-09-22,2022,UNKNOWN,pG,Deer,UNKNOWN,UNKNOWN,1,53.80824375,-123.0030119,19,Current,2018_2025
177106,2022-09-22,2022,UNKNOWN,PG,Bear,UNKNOWN,ADULT,1,53.85832977,-122.8159027,19,Current,2018_2025
177737,2022-09-25,2022,UNKNOWN,PG,Bear,UNKNOWN,UNKNOWN,1,53.76418983,-122.6558941,19,Current,2018_2025
177107,2022-09-28,2022,UNKNOWN,PG,Bear,UNKNOWN,ADULT,1,54.157249,-122.61704,19,Current,2018_2025
177108,2022-09-28,2022,UNKNOWN,Prince George,Porcupine,UNKNOWN,ADULT,1,53.88953252,-121.6487812,19,Current,2018_2025
178198,2022-10-02,2022,UNKNOWN,prince george,Bear,UNKNOWN,ADULT,1,54.01823571,-122.7901955,19,Current,2018_2025
177732,2022-10-06,2022,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.66692665,-122.6779102,19,Current,2018_2025
177733,2022-10-09,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.8035043,-122.6564054,19,Current,2018_2025
177746,2022-10-11,2022,UNKNOWN,Prince George B.C,Deer,UNKNOWN,ADULT,1,53.84760739,-123.1962649,19,Current,2018_2025
177748,2022-10-13,2022,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,54.108865,-122.649817,19,Current,2018_2025
177730,2022-10-17,2022,UNKNOWN,pg,Bear,UNKNOWN,YOUNG,1,54.01677474,-122.7924772,19,Current,2018_2025
177729,2022-10-25,2022,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.76620927,-122.6566192,19,Current,2018_2025
177734,2022-10-27,2022,UNKNOWN,Pg,Moose,UNKNOWN,UNKNOWN,1,53.9527626,-122.7640762,19,Current,2018_2025
178201,2022-11-11,2022,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.09994507,-122.6585388,19,Current,2018_2025
178203,2022-11-14,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.63397598,-122.6637039,19,Current,2018_2025
178204,2022-11-14,2022,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.88673368,-123.4261305,19,Current,2018_2025
178205,2022-11-19,2022,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.82769394,-122.8569794,19,Current,2018_2025
178402,2022-11-21,2022,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.82078782,-122.8814592,19,Current,2018_2025
178206,2022-11-22,2022,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,54.0689136,-122.4336319,19,Current,2018_2025
178207,2022-11-23,2022,UNKNOWN,Prince George B.C,Deer,UNKNOWN,ADULT,1,53.942472,-122.761216,19,Current,2018_2025
178208,2022-11-23,2022,UNKNOWN,Prince George B.C,Deer,UNKNOWN,ADULT,1,53.667846,-122.67767,19,Current,2018_2025
178524,2022-12-02,2022,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.87867274,-122.192042,19,Current,2018_2025
178403,2022-12-08,2022,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.83547663,-122.8388632,19,Current,2018_2025
178404,2022-12-14,2022,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.80885637,-122.9949353,19,Current,2018_2025
178525,2022-12-16,2022,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.92434244,-122.3787935,19,Current,2018_2025
178527,2023-01-27,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.93437056,-122.7580781,19,Current,2018_2025
178529,2023-01-27,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.9204112,-122.6479383,19,Current,2018_2025
179147,2023-02-23,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.18397546,-122.6111571,19,Current,2018_2025
179620,2023-03-07,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.81123693,-123.0156469,19,Current,2018_2025
179621,2023-03-23,2023,UNKNOWN,Prince George B.C,Elk,UNKNOWN,ADULT,1,53.88883403,-122.2889471,19,Current,2018_2025
179148,2023-03-31,2023,UNKNOWN,Prince George B.C,Deer,UNKNOWN,YOUNG,1,53.9067716,-122.7208679,19,Current,2018_2025
179623,2023-04-07,2023,UNKNOWN,Pg,Moose,UNKNOWN,YOUNG,1,54.00358963,-122.8010406,19,Current,2018_2025
179622,2023-04-11,2023,UNKNOWN,Prince George B.C,Deer,UNKNOWN,YOUNG,1,53.6722614,-122.6763781,19,Current,2018_2025
179624,2023-04-13,2023,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,53.80913988,-123.0125411,19,Current,2018_2025
179625,2023-04-17,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.80884678,-122.9946521,19,Current,2018_2025
179627,2023-04-20,2023,UNKNOWN,PG,Deer,UNKNOWN,UNKNOWN,1,53.902939,-122.781755,19,Current,2018_2025
179966,2023-04-26,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81110548,-122.96397151,19,Current,2018_2025
179628,2023-04-27,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.06595385,-122.7201755,19,Current,2018_2025
179968,2023-05-09,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.67780685,-122.67382813,19,Current,2018_2025
179969,2023-05-15,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.91812316,-121.75221844,19,Current,2018_2025
179970,2023-05-20,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.74591598,-122.65601303,19,Current,2018_2025
179974,2023-05-25,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.83048858,-123.12919082,19,Current,2018_2025
179978,2023-05-30,2023,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.85574722,-123.21685791,19,Current,2018_2025
179979,2023-05-30,2023,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.82769394,-122.85697937,19,Current,2018_2025
180329,2023-06-03,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.92579761,-122.3829106,19,Current,2018_2025
180327,2023-06-04,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.82723632,-122.8587198,19,Current,2018_2025
180317,2023-06-05,2023,UNKNOWN,Pg,Moose,UNKNOWN,UNKNOWN,1,53.85574722,-123.2168579,19,Current,2018_2025
180332,2023-06-09,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.80830765,-122.9462051,19,Current,2018_2025
180325,2023-06-10,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.84054612,-122.8336446,19,Current,2018_2025
180322,2023-06-13,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.82951725,-121.3826744,19,Current,2018_2025
180320,2023-06-20,2023,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.80905238,-122.993114,19,Current,2018_2025
180321,2023-06-23,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.81784058,-122.9142151,19,Current,2018_2025
180319,2023-06-26,2023,UNKNOWN,pg,Deer,UNKNOWN,ADULT,1,53.71280699,-122.6557783,19,Current,2018_2025
180318,2023-06-28,2023,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,53.81722892,-123.0270095,19,Current,2018_2025
180324,2023-06-29,2023,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.92579761,-122.3829106,19,Current,2018_2025
180677,2023-07-05,2023,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.75888881,-122.6560751,19,Current,2018_2025
180678,2023-07-10,2023,UNKNOWN,pg,Moose,UNKNOWN,ADULT,1,54.00052526,-122.4864652,19,Current,2018_2025
180680,2023-07-11,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.90221328,-122.0690632,19,Current,2018_2025
181217,2023-07-18,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.81153912,-122.9296576,19,Current,2018_2025
180684,2023-07-22,2023,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.02826691,-122.7763214,19,Current,2018_2025
180683,2023-07-25,2023,UNKNOWN,pg,Deer,UNKNOWN,YOUNG,1,53.85913174,-122.6825533,19,Current,2018_2025
180686,2023-07-26,2023,UNKNOWN,prince george,Moose,UNKNOWN,ADULT,1,53.8584782,-121.491251,19,Current,2018_2025
180685,2023-07-27,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.01716812,-122.7922154,19,Current,2018_2025
181218,2023-08-02,2023,UNKNOWN,Pg,Bear,UNKNOWN,ADULT,1,53.92772675,-122.6157379,19,Current,2018_2025
181223,2023-08-06,2023,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,53.81751637,-123.0620027,19,Current,2018_2025
181220,2023-08-09,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.7834066,-122.6561475,19,Current,2018_2025
181222,2023-08-16,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.82769394,-122.8569794,19,Current,2018_2025
181225,2023-08-18,2023,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.98949432,-122.7867432,19,Current,2018_2025
181227,2023-08-21,2023,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.99341734,-122.7921479,19,Current,2018_2025
181226,2023-08-22,2023,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.01064301,-122.8716431,19,Current,2018_2025
181228,2023-08-22,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.03944397,-122.7405396,19,Current,2018_2025
181229,2023-08-23,2023,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.79465866,-122.8723526,19,Current,2018_2025
181230,2023-08-31,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.82769394,-122.8569794,19,Current,2018_2025
181655,2023-09-05,2023,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,54.0244276,-122.7817931,19,Current,2018_2025
181656,2023-09-08,2023,UNKNOWN,Prince George.,Bear,UNKNOWN,YOUNG,1,53.89365387,-122.7673492,19,Current,2018_2025
181657,2023-09-09,2023,UNKNOWN,Prince george,Bear,UNKNOWN,ADULT,1,53.89964369,-122.7684832,19,Current,2018_2025
181658,2023-09-15,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.97070313,-122.6151962,19,Current,2018_2025
181659,2023-09-17,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.82769394,-122.8569794,19,Current,2018_2025
181660,2023-09-18,2023,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.77107483,-122.6551132,19,Current,2018_2025
181661,2023-09-19,2023,UNKNOWN,Pg,Bear,UNKNOWN,YOUNG,1,53.96203271,-122.7682501,19,Current,2018_2025
181663,2023-09-20,2023,UNKNOWN,Pg,Bear,UNKNOWN,ADULT,1,53.96533447,-122.7667268,19,Current,2018_2025
181665,2023-09-26,2023,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.8278474,-122.8542853,19,Current,2018_2025
181666,2023-09-26,2023,UNKNOWN,Prince George,Porcupine,UNKNOWN,ADULT,1,54.02826691,-122.7763214,19,Current,2018_2025
181667,2023-09-28,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.92579651,-122.3829117,19,Current,2018_2025
182154,2023-10-02,2023,UNKNOWN,Pg,Moose,UNKNOWN,YOUNG,1,54.01100457,-123.0226944,19,Current,2018_2025
182155,2023-10-03,2023,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.92041016,-122.6479416,19,Current,2018_2025
182156,2023-10-03,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.81887294,-122.8882585,19,Current,2018_2025
182157,2023-10-06,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.21468735,-122.6033783,19,Current,2018_2025
182158,2023-10-08,2023,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,53.84761555,-122.8261388,19,Current,2018_2025
182159,2023-10-08,2023,UNKNOWN,Prince George,Coyote,UNKNOWN,ADULT,1,53.84762366,-122.8261285,19,Current,2018_2025
182160,2023-10-13,2023,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.85832977,-122.8159027,19,Current,2018_2025
182161,2023-10-14,2023,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.85463438,-122.712384,19,Current,2018_2025
182162,2023-10-14,2023,UNKNOWN,Pg,Bear,UNKNOWN,ADULT,1,53.97121811,-122.7679672,19,Current,2018_2025
182163,2023-10-20,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,54.05488642,-122.7390713,19,Current,2018_2025
182901,2023-10-20,2023,UNKNOWN,Prince ??George,Elk,UNKNOWN,ADULT,1,53.79612357,-122.6562166,19,Current,2018_2025
182165,2023-10-24,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.24066068,-122.6086992,19,Current,2018_2025
182903,2023-11-02,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.85490637,-122.8219736,19,Current,2018_2025
182905,2023-11-02,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.93631687,-122.5573002,19,Current,2018_2025
182906,2023-11-03,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,54.02547986,-122.7802295,19,Current,2018_2025
183301,2023-11-04,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.73024756,-122.65578747,19,Current,2018_2025
182907,2023-11-09,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.67116114,-122.6767214,19,Current,2018_2025
182908,2023-11-09,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,54.0107138,-122.9489248,19,Current,2018_2025
182909,2023-11-15,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,54.01064301,-122.8716431,19,Current,2018_2025
182910,2023-11-17,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,54.0218927,-122.9803798,19,Current,2018_2025
183302,2023-11-18,2023,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.83145494,-123.13364983,19,Current,2018_2025
182911,2023-11-23,2023,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.93828964,-122.7598572,19,Current,2018_2025
183303,2023-11-25,2023,UNKNOWN,Prince George B.C,Deer,UNKNOWN,ADULT,1,53.85022812,-123.20312977,19,Current,2018_2025
182913,2023-11-27,2023,UNKNOWN,Prince george,Deer,UNKNOWN,YOUNG,1,53.80932617,-122.9390488,19,Current,2018_2025
182914,2023-11-27,2023,UNKNOWN,prince george,Moose,UNKNOWN,ADULT,1,53.8260858,-122.8625803,19,Current,2018_2025
182915,2023-11-28,2023,UNKNOWN,prince george,Moose,UNKNOWN,ADULT,1,54.05487911,-122.7391718,19,Current,2018_2025
182916,2023-11-28,2023,UNKNOWN,prince george,Deer,UNKNOWN,ADULT,1,53.76550217,-122.6560768,19,Current,2018_2025
183305,2023-12-07,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.91171265,-122.72453308,19,Current,2018_2025
183306,2023-12-11,2023,UNKNOWN,Prince George B.C,Deer,UNKNOWN,YOUNG,1,53.8274278,-123.117284,19,Current,2018_2025
183307,2023-12-11,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.92727154,-122.63213594,19,Current,2018_2025
183308,2023-12-11,2023,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.92516713,-122.64223695,19,Current,2018_2025
183309,2023-12-12,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.9067057,-122.6804586,19,Current,2018_2025
183310,2023-12-13,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.020017,-122.787967,19,Current,2018_2025
183311,2023-12-14,2023,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.8137428,-123.01929636,19,Current,2018_2025
183173,2023-12-23,2023,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,55.58423,-122.36796,21,Current,2018_2025
183315,2023-12-27,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.16202006,-122.61330094,19,Current,2018_2025
183316,2023-12-29,2023,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.01069718,-122.89515937,19,Current,2018_2025
183637,2024-01-18,2024,UNKNOWN,Pg,Deer,UNKNOWN,UNKNOWN,1,53.93828964,-122.75985718,19,Current,2018_2025
183638,2024-01-18,2024,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.94451523,-122.50921631,19,Current,2018_2025
183639,2024-01-19,2024,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.76629639,-122.65610504,19,Current,2018_2025
183640,2024-01-20,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.84238434,-123.17725372,19,Current,2018_2025
183641,2024-01-25,2024,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.88555527,-122.28489685,19,Current,2018_2025
183642,2024-01-28,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.6577226,-122.677595,19,Current,2018_2025
183643,2024-01-29,2024,UNKNOWN,Prince george,Deer,UNKNOWN,ADULT,1,53.846196,-122.6817333,19,Current,2018_2025
183644,2024-01-31,2024,UNKNOWN,Prince George B.C,Moose,UNKNOWN,ADULT,1,53.7591271,-122.6559061,19,Current,2018_2025
183923,2024-02-02,2024,UNKNOWN,Prince George,Coyote,UNKNOWN,UNKNOWN,1,53.81749344,-123.0512238,19,Current,2018_2025
183889,2024-02-05,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.764534,-122.6560516,19,Current,2018_2025
183890,2024-02-20,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.85852051,-122.6810989,19,Current,2018_2025
184084,2024-02-23,2024,UNKNOWN,Prince George B.C,Elk,UNKNOWN,ADULT,1,53.93445808,-122.56673813,19,Current,2018_2025
183892,2024-02-28,2024,UNKNOWN,Pg,Moose,UNKNOWN,YOUNG,1,54.01433466,-123.1534133,19,Current,2018_2025
184085,2024-03-03,2024,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.98949432,-122.78674316,19,Current,2018_2025
184087,2024-03-05,2024,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.01691524,-122.7920115,19,Current,2018_2025
184088,2024-03-08,2024,UNKNOWN,Prince george,Moose,UNKNOWN,ADULT,1,53.81102112,-122.96246052,19,Current,2018_2025
184089,2024-03-13,2024,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.85577774,-122.71450806,19,Current,2018_2025
184090,2024-03-15,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.93823624,-122.75990295,19,Current,2018_2025
184093,2024-03-20,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.89362717,-122.75346375,19,Current,2018_2025
184094,2024-03-22,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,54.11864459,-122.64523596,19,Current,2018_2025
184095,2024-03-29,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.93059921,-122.77682495,19,Current,2018_2025
184721,2024-04-08,2024,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,53.79369699,-122.8719985,19,Current,2018_2025
184722,2024-04-10,2024,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.94583503,-122.4610614,19,Current,2018_2025
184724,2024-04-21,2024,UNKNOWN,Pg,Moose,UNKNOWN,UNKNOWN,1,53.66164017,-122.677475,19,Current,2018_2025
185107,2024-04-22,2024,UNKNOWN,Pg,Moose,UNKNOWN,ADULT,1,53.86582398,-123.273232,19,Current,2018_2025
184726,2024-04-28,2024,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.81749344,-123.0512238,19,Current,2018_2025
184727,2024-04-29,2024,UNKNOWN,pg,Deer,UNKNOWN,ADULT,1,53.82078934,-122.8814621,19,Current,2018_2025
185032,2024-05-01,2024,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.86462278,-122.7312927,19,Current,2018_2025
185033,2024-05-01,2024,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.90839166,-121.8986321,19,Current,2018_2025
185034,2024-05-01,2024,UNKNOWN,Prince George,Moose,UNKNOWN,YOUNG,1,53.8092236,-123.0126084,19,Current,2018_2025
185035,2024-05-03,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81056595,-122.9743271,19,Current,2018_2025
185036,2024-05-03,2024,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,54.0450141,-122.7525184,19,Current,2018_2025
185037,2024-05-06,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.81749344,-123.0512238,19,Current,2018_2025
185043,2024-05-13,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.94477081,-122.4550934,19,Current,2018_2025
185041,2024-05-14,2024,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.80775909,-122.8591956,19,Current,2018_2025
185042,2024-05-14,2024,UNKNOWN,pg,Deer,UNKNOWN,YOUNG,1,53.8246823,-122.8678805,19,Current,2018_2025
185044,2024-05-17,2024,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.97121811,-122.7679672,19,Current,2018_2025
185045,2024-05-21,2024,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.68488089,-122.674005,19,Current,2018_2025
185046,2024-05-21,2024,UNKNOWN,Pg,Deer,UNKNOWN,ADULT,1,53.86552048,-123.2662811,19,Current,2018_2025
185051,2024-05-31,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81595993,-123.0136719,19,Current,2018_2025
185515,2024-06-05,2024,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.8995829,-122.31203513,19,Current,2018_2025
185543,2024-06-05,2024,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,54.06552515,-122.72101879,19,Current,2018_2025
185517,2024-06-08,2024,UNKNOWN,Pg,Moose,UNKNOWN,UNKNOWN,1,53.79280853,-122.65625763,19,Current,2018_2025
185516,2024-06-09,2024,UNKNOWN,Pg,Bear,UNKNOWN,ADULT,1,54.10609454,-122.65112512,19,Current,2018_2025
185519,2024-06-10,2024,UNKNOWN,Pg,Deer,UNKNOWN,YOUNG,1,53.80886881,-122.99363932,19,Current,2018_2025
185521,2024-06-13,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.81681442,-122.90596771,19,Current,2018_2025
185522,2024-06-14,2024,UNKNOWN,Prince George,Deer,UNKNOWN,YOUNG,1,53.93828964,-122.75985718,19,Current,2018_2025
185523,2024-06-14,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.88555527,-122.28489685,19,Current,2018_2025
185525,2024-06-20,2024,UNKNOWN,Pg,Moose,UNKNOWN,YOUNG,1,53.8789554,-122.2109549,19,Current,2018_2025
185526,2024-06-20,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.88091278,-122.7700119,19,Current,2018_2025
185528,2024-06-21,2024,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,54.05685425,-122.73603058,19,Current,2018_2025
185529,2024-06-21,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.86041478,-122.72305021,19,Current,2018_2025
185530,2024-06-21,2024,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.88324213,-122.13523966,19,Current,2018_2025
185531,2024-06-21,2024,UNKNOWN,Prince George,Bear,UNKNOWN,ADULT,1,53.8834352,-122.1092263,19,Current,2018_2025
185532,2024-06-25,2024,UNKNOWN,Prince George,Wolf,UNKNOWN,YOUNG,1,53.90530396,-122.71595001,19,Current,2018_2025
185533,2024-06-25,2024,UNKNOWN,Prince George,Fox,UNKNOWN,ADULT,1,53.90530396,-122.71595001,19,Current,2018_2025
185534,2024-06-26,2024,UNKNOWN,Prince George,Deer,UNKNOWN,ADULT,1,53.62796402,-122.66365051,19,Current,2018_2025
186120,2024-07-04,2024,UNKNOWN,Prince George B.C.,Moose,UNKNOWN,ADULT,1,54.01067141,-122.8798047,19,Current,2018_2025
186121,2024-07-07,2024,UNKNOWN,Prince George,Bear,UNKNOWN,YOUNG,1,53.65915671,-122.6772695,19,Current,2018_2025
186134,2024-07-07,2024,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.86252455,-123.2362461,19,Current,2018_2025
